Nom_pharmacie;Adresse;Code_postal;Ville;Telephone
F360000145;40;36400;36046;0254065400
F38000825001102018;15;38350;38269;0476810782
F33004779629062024;43;33340;33240;0556410026
F44001617801102020;9;44510;44135;0240423136
F71000641201072018;31;71370;71336;0385960294
F17001398109012017;57;17000;17300;0546341069
F95000620501022011;23;95000;95127;
F54001470101102023;37;54300;54329;0383740327
F36000282801032019;;36200;36200;0254244387
F51002076101042013;35;51100;51454;0326092311
F91001237605112021;205;91700;91549;0160151051
F920028628;157;92140;92023;
R10100000061539;;76590;76197;
F78001399115122023;10;78770;78616;
F92000934714112016;81;92270;92009;
F04000250302102023;;04100;04112;0492721168
F98050052431032010;37;97600;97611;0269648727
F56002009130062014;6;56330;56177;0297247217
F85001605626102015;29;85270;85226;02.51.54.30.38
F14000931701122024;62;14760;14101;0231734736
F92001127730012017;1;92290;92019;0146313824
F67000980215092025;66;67300;67447;0388334750
F57001912510042024;56;57958;57480;0387625417
F110007754;7;11100;11262;0468653830
F44001562601062012;;44430;44084;0240338016
F26000873501122017;8;26700;26235;0475040067
F42000301412032018;18;42160;42022;0477551093
F78001031001102020;2;78310;78383;0130503035
F39000276402032026;;39100;39198;0384722047
F540028289;114;54500;54547;
F75003483701102019;94;75019;75119;0140400724
F83000793616122024;95;83190;83090;0496632066
F780024022;14;78180;78423;0139469955
F280009473;1;28630;28110;
F25000388629051942;7;25000;25056;0381810254
F45000936001072011;9;45000;45234;0238532462
F69000865101042024;8;69300;69034;0478232367
F25001271301042014;5;25300;25462;0381390937
F51002159512062023;9;51800;51507;0326608662
F250020369;1;25041;25056;0381525125
F91001471101042018;2;91330;91691;
F75003343322072013;130;75018;75118;
F31001414701072023;34;31200;31555;
F130021488;52;13011;13211;0491444002
F09000159501042013;;09230;09257;
F22001194415112020;66;22400;22093;0296310557
F74000749701092021;60;74100;74305;0450371009
F51002009202032020;4;51100;51454;0326474834
R10100000824812;1;49070;49020;
F78001289401072007;44;78730;78537;0130414395
F62001169201122009;19;62138;62401;03 21 26 96 42
F40001073201072024;56;40190;40331;0558452242
F13003273301112010;9;13330;13069;0490550166
F42000819528122013;73;42100;42218;0477572662
F67001096601012025;1;67000;67482;0388616864
F590062972;;59037;59350;
F450006085;14;45072;45234;0238499300
F59002863526052012;111;59350;59527;0320516383
F80001304701102021;91;80160;80717;0322420010
F760000190;4;76301;76681;0232951234
F92002133410102016;99;92170;92075;
F640780748;7;64501;64483;0559516363
F67000810103051946;27;67117;67226;0388690014
F030007744;;03600;03159;0470093830
F56002126301012019;8;56860;56243;0297473662
F59002603530062025;680;59840;59470;
F31001297601102025;3;31150;31293;0561820382
F12000413021122015;7;12410;12253;0565463410
F92001379401062022;44;92400;92026;0143330202
F02000545001032014;1;02130;02305;0323822126
F44001529526102021;48;44220;44047;0240383812
F26000883407052012;2;26600;26250;0475845014
F25001140007102013;404;25700;25370;0381300237
F74000596212122011;65;74540;74233;0450609334
F93001500320022023;;93400;93070;
F33004361301082018;59;33800;33063;0556917639
F44001526101102021;2;44650;44156;0240058691
F72001002401052016;14;72310;72035;0243353024
F74000289401052017;18;74940;74010;0450231336
R10100000149605;3;19200;15244;
F64000602901022023;22;64000;64445;0559277234
F69000757028122013;13;69250;69003;0478914509
F08000244717012020;94;08000;08105;
F97010686018102017;21;97110;97120;
F38000351701072025;9;38300;38053;0474932154
F87001307501072020;16;87130;87086;0555755102
F13002575201092014;5;13090;13001;0442200431
F97046441801012016;1;97480;97412;0262375204
F93000645716072012;251;93000;93008;
F84001270201112022;;84300;84035;0490710161
F38000513201102014;13;38320;38158;0476256192
F87001351301102023;14;87350;87114;0555302002
F97046416001102025;77;97450;97414;0262261293
F11079039101102016;28;11360;11124;0468459110
F38000367320022023;13;38300;38053;0474930041
F07000311601052018;;07000;07186;0475640220
F44002618506012020;;44260;44033;0240568081
F57001698027121962;;57310;57269;0382826425
F49053425201042012;;49800;49353;0241690160
F78001204301012022;;78370;78490;0130541575
F290036177;5;29801;29061;
F94001674401062014;17;94400;94081;0146812009
F67001277202102017;21;67160;67544;0388543627
F64001284501112016;;64310;64504;0559542047
F69001626601022020;67;69330;69279;0472028409
F94000698401102025;20;94500;94017;0147060065
F50001394101112022;2;50330;50539;0233543015
F77001217701012026;28;77700;77268;
F620003822;4;62740;62351;0826207800
F91000900001092020;46;91350;91286;0169062496
F690023411;55;69008;69388;0826306969
F260000146;;26400;26108;0475253700
F69001910401042023;56;69003;69383;0478605258
F62001071016022015;2;62300;62291;0321282330
F38000520730092024;9;38260;38161;0474542706
R10100000222754;1;92210;92064;
F56002044801102017;3;56250;56231;0297454815
F62001259101022022;231;62122;62489;0321626704
F02000732401092025;93;02000;02408;
F97020511801042015;68;97225;97216;0596535115
F24001073615071991;45;24540;24280;0553226004
F30000953701072023;2;30220;30276;0466881252
F30000812515102023;400;30000;30189;
F14001080206012024;36;14170;14654;0231207477
F69001745401112022;2;69360;69291;0478027144
F21000347111062018;125;21200;21054;
F66078904101072022;10;66370;66140;0468920018
F51002094412122011;3;51100;51454;0326060796
F92001338021072008;28;92700;92025;0142423277
F84000962501102024;;84160;84042;0490772131
F600101687;888;60270;60282;0344625050
F36000289329112021;;36190;36146;0254472104
F54001661501092012;30;54230;54397;0383472121
F67001042001102025;7;67200;67482;0388261100
F33004802623102023;115;33500;33243;0557512219
F620006049;71;62501;62765;0321386500
F44001736621072025;79;44120;44215;0240032897
F16001107815092015;3;16730;16187;0545959053
F46000305602032020;6;46000;46042;0565352750
F34000896001072024;2;34000;34172;0467108909
F49053292601072019;10;49440;49054;0241927043
F38001110605102023;47;38110;38509;0474972515
F71000714701012018;13;71620;71456;0385477428
F13001447519032018;34;13260;13022;0442017171
F62001479502112020;145;62290;62617;03 21 26 35 72
F89000317109012017;4;89110;89003;0386915160
F70000249620052024;31;70140;70408;0384312065
F33004446201072020;28;33110;33069;0556088175
F59001641601102025;37;59750;59225;
F67001098201082015;64;67000;67482;0388616179
F77001051001022013;;77340;77373;
F38000387111102021;;38150;38072;0474842094
F11079084701122023;18;11100;11262;0468320870
F740016225;2;74960;74010;0450679840
F830000337;;83580;83065;0498125000
F27002164501042021;5;27100;27528;0232590248
F75002243601072016;127;75013;75113;
F42000888001042020;4;42570;42234;0477309474
F57001631101062022;42;57290;57206;0382581208
R10100000763015;35;67100;67482;
F93001185301052025;92;93160;93051;0175911007
F61078631111062019;8;61410;61096;0233379450
F06001606001052022;61;06200;06088;0493833631
F08000850125032024;149;08150;08370;0324358484
F44004037613012025;28;44119;44209;0240945330
F89000560601122017;132;89100;89387;0386951250
F75001393001042025;23;75007;75107;0147054061
F77000217815062023;;77220;77470;0164428224
F22001318901072013;6;22300;22113;0296487545
F64000709210122022;;64600;64024;0559631544
F560000382;22;56896;56206;0297544949
F26000619230082021;410;26270;26166;0475856163
F350050597;1;35400;35288;
F59001570729032022;28;59140;59183;03 28 29 01 14
F62000689001022021;346;62600;62108;0321090583
F85001512428042025;2;85710;85096;0251681001
F59001108624092018;18;59570;59053;03 27 68 34 20
F35002118401072023;26;35000;35238;0299308203
F17001481505011981;4;17400;17347;
F77000686401072019;21;77300;77186;
F020000394;33;02001;02408;0323243333
F310780283;;31240;31488;0561378181
F65000293431012021;5;65100;65286;0562940135
F83001228201112025;104;83100;83137;0494274425
F54001237408102016;115;54140;54274;0383511868
F80001208001122019;20;80500;80561;0322780250
F92001614401082020;79;92300;92044;0147371865
F150003507;;15250;15140;0473691010
F35002053320022017;18;35650;35240;0299607140
F17001351001092025;1;17000;17300;
F95000421802102004;12;95800;95127;
F22001117515062021;8;22240;22179;0296414007
F07000267001072024;4;07200;07116;0475374186
F13003055420122020;22;13500;13056;0442805333
F940300031;4;94500;94017;0149836600
F67001100601032013;4;67000;67482;0388323409
F140035338;;14000;14118;0231065061
F77000559301092019;30;77380;77122;0160607084
F22001074801012019;;22830;22208;0296864878
R10000001522599;;63370;63193;
F270000912;;27180;27602;0232293031
F85001615501042019;2;85660;85262;0251419233
F51002014205052008;137;51100;51454;0326472640
F41000163001042025;;41000;41018;0254433116
F43000163607022018;5;43770;43046;0471027029
F59001837017022020;3;59330;59291;0327639602
F95001077701112023;;95620;95480;0134730190
F58000234301052020;2;58180;58160;0386593362
F77000546001042023;6;77380;77122;0164887887
R10100000305782;;69210;69112;
F2A000167302012026;;20129;2A032;0495200214
F33004746501072013;;33360;33234;0556207793
F69000922001052013;5;69380;69052;0478431212
F47000366601102021;8;47800;47005;0553202344
F57001513115122025;48;57185;57143;0387670343
F83000917103042023;168;83700;83118;0494950707
F14001018201052023;;14200;14327;0231476105
F690780259;25;69001;69381;0472102626
F75003285603092012;2;75018;75118;
R10000001543400;95;38070;38449;
F42000831001102023;131;42100;42218;0477570599
F12000384306112017;;12470;12214;0565442625
F30000686301052023;32;30110;30307;0466341273
F51002171030042019;40;51520;51525;0326651076
F84001514320082018;1;84120;84076;0490770063
F290000975;;29684;29239;0298293939
F02001119318102021;2;02100;02691;0323680337
F130786890;249;13009;13209;0491171061
F92001691215032014;2;92360;92048;0146316076
F37000507615102016;41;37300;37122;0247283606
F59001855231052019;10;59190;59295;03 28 41 92 07
F97046461606042020;28;97490;97411;0262280365
F85001635301102014;11;85700;85147;0251579230
F37000288301042022;2;37190;37014;0247454192
F33005006301102018;18;33220;33324;0557460260
F92001444627091996;161;92380;92033;
F06001761314112012;31;06000;06088;0493852626
F37000317001072022;34;37170;37050;0247282460
F08000915203072025;2;08330;08491;0324522111
F87001361201072023;20;87640;87122;05555710136
F75002276630091994;5;75013;75113;0145853200
F84000860101102022;202;84240;84133;0490074313
F59002933601062015;76;59113;59560;0320902361
F37000713001042021;5;37550;37208;0247270113
F94000798215042007;4;94600;94022;0148847534
F03000491531122020;;03150;03298;0470450107
F74000793515092025;20;74600;74010;0450692489
F67000792105092016;38;67400;67218;0388662107
F54001234121012005;77;54140;54274;0383510610
F13002511702112017;20;13210;13100;0490921121
F57001839001072016;24;57000;57463;0387626150
F68001592201072025;6;68720;68384;0389061977
F59002453502012013;55;59660;59400;0328428266
F13003047115122021;;13270;13039;0442052068
F29001278001052014;8;29860;29015;0298845891
F54001468516122024;2;54710;54328;0383256129
F44001610301022025;2;44210;44131;0240820020
F62001082701052019;105;62145;62313;03 21 39 33 44
F30000431401062021;14;30100;30007;0466566863
F51002221314112016;15;51170;51624;
F94001131501042023;61;94700;94046;0143767610
F94001321209102015;95;94160;94067;0143282225
F50001342001042024;98;50110;50129;0233205840
F09000081101102022;15;09800;09085;0561967145
F31001109302052020;3;31240;31488;0561747022
F75001579401072024;57;75009;75109;
F64000717531012018;;64200;64038;0559430280
F51001893001102023;25;51200;51230;0326541383
F13003132101082012;;13013;13213;0491661431
F05000394601032026;5;05300;05070;0492651584
F97030245120122021;116;97351;97307;0594356298
F33005036019122022;12;33340;33348;0556598021
F21000603701112015;12;21310;21416;0380367093
R10100000050231;2;94031;94028;
F29001161802062025;;29241;29133;0298674384
F76002218614052024;54;76480;76636;0235377133
F68001171501082022;37;68100;68224;0389453039
F13002410202122024;;13140;13063;0490580063
F750100216;10;75015;75115;0140458000
F03000316401042024;147;03100;03185;
F50001056601042020;8;50440;50041;0233527730
F29001381201052021;;29290;29260;0298842434
F17001112601102023;13;17120;17131;0546908144
F91001029708122015;15;91300;91377;0169200471
F62001366401032021;15;62219;62525;0321982813
F25001251502122002;;25480;25454;0381803660
F53003056827032023;3;53970;53119;
F56002094301052023;;56890;56206;0297426261
F130781594;;13400;13005;0442033980
F92001222601072012;38;92140;92023;0146321570
F89000598601022020;2;89700;89418;0386550069
F25001276209102017;40;25300;25462;0381390089
F340023860;245;34400;34145;0467830408
F25000731701102018;13;25000;25056;0381814131
F75003678201072014;59;75020;75120;
F69002220710112025;87;69008;69388;0478003443
F73000555018052015;1;73100;73008;0479882181
F77000626021061990;168;77230;77153;
F60000398201042018;110;60280;60382;0344833611
F78000877701042015;;78350;78322;0139562262
F37000633001072020;4;37250;37154;0247260092
F77000250901122018;;77566;77251;
F560002933;3;56324;56121;0297648000
F13002665101122022;95;13090;13001;0442263321
F37000654601072024;5;37530;37163;0247231292
F590000469;;59611;59249;0327564747
F67001202001022026;117;67200;67482;0388301688
F50001192901042012;4;50000;50502;0233570189
F91001232701122024;4;91700;91549;
F21000470102122024;179;21000;21231;0380663487
F800000192;;80054;80021;0322668000
F31000991510062020;2;31600;31395;
F78000702701042013;103;78700;78172;0139196201
F83001110204042022;6;83000;83137;0494410436
F87001199631122018;43;87000;87085;
F51001968001072018;51;51530;51431;0326540279
F030780134;;03300;03095;0470303838
F330059452;16;33370;33535;0556328080
F33004982601022023;110;33600;33318;
F35001947701042012;64;35460;35257;0299978636
F75003395331072018;10;75018;75118;0143876936
F70000331230122023;2;70190;70575;0381568157
F76001408416112009;22;76380;76157;0235083595
F59002398201012023;93;59550;59384;0327847233
F83000986603012024;3;83500;83126;0494948425
F76002308501012023;1;76480;76750;0235374040
F710977307;460;71480;71558;0385757575
F06000441301012023;;06410;06018;0493650016
F2B000249702052018;17;20200;2B305;0495315184
F86078707602052012;135;86100;86066;0549930322
F75002773201122019;1;75016;75116;
F83000606001092019;62;83600;83061;0494512898
F69001056601102021;271;69840;69103;0474044073
F06000579010022021;1;06530;06095;0493660953
F69000860201112023;17;69300;69034;0478293500
F64000967601062017;15;64700;64260;0559206990
F62001714501102023;60;62520;62826;0321050466
F800020083;;80470;80718;
F17001151401052024;8;17520;17192;
F31001479018051942;265;31300;31555;
F64000849618032019;4;64200;64122;0559240033
F13001359201052024;6;13001;13201;0491623631
F950002568;48;95100;95018;0139963022
F24001096712042024;4;24400;24299;0553810590
F87001137601032004;41;87340;87079;0555398156
R10100000177776;84;69006;69123;
F77001353008082012;445;77310;77407;
F93001453501042013;5;93200;93066;0148271120
F91001753209032015;47;91540;91386;0169234093
F25001286101062018;2;25170;25482;0381581203
F49053389021012010;9;49130;49278;0241667820
F630780310;16;63500;63178;0473555959
F14000958002012002;1;14000;14118;0231836836
R10000001525606;;28500;28404;
F44001473601012023;10;44320;44005;0240213008
F78000957703052021;51;78200;78361;0130940530
F49053296705012015;;49330;49080;0241420026
F94000860021092020;54;94000;94028;
F97020549821012016;81;97230;97228;0596693037
F27001949015112017;30;27490;27191;0232677516
F76001433201062025;;76410;76178;0235817606
F06000474413062025;55;06800;06027;0493209720
F31000916201042022;;31670;31254;0562244523
F15000160001122024;7;15250;15140;04 71 47 22 82
F94002050601082020;53;94360;94015;
F59002832001112023;127;59184;59524;03 20 32 13 33
F75002363216052005;115;75014;75114;0145428908
F29001282201012026;5;29500;29051;0298902363
F95000836705022024;4;95140;95268;
F63000718511072016;80;63200;63245;0473380034
F06002143301072024;324;06700;06123;0493072569
F01000341615072019;648;01200;01033;0450597605
F88000345401042019;4;88320;88258;0329095021
